UniqueID_v2,sampleID_agency,siteID,lat,long,Date,PCT_FN,ni_total_v2,TotRich,Dataset,COMMENTS,COMID
SampOD_6310_1,01031WSE,25374-ORDEQ,44.86288322,-122.2805533,8/1/2001,0,494,50,M,,23781021
SampOD_6283_1,00030REM,24453-ORDEQ,44.83197239,-122.2003459,8/29/2000,0,504,40,M,,23781075
SampOD_6254_1,05012CSR,21835-ORDEQ,44.7839378,-122.1036443,9/1/2005,1.33333,275,39,M,MIDGES TO GENUS,23781293
SampOD_6206_1,00027REM,23899-ORDEQ,44.69886729,-122.3960535,8/30/2000,0,578,44,M,,23781473
SampOD_6145_1,02038CSR,26791-ORDEQ,44.59241229,-121.9348151,7/30/2002,39.04761905,499,44,M,,23781733
SampOD_6033_1,02048CSR,21832-ORDEQ,44.43700202,-122.252827,8/1/2002,1.904761905,519,44,M,,23785889
SampOD_6027_1,05013CSR,23847-ORDEQ,44.42750409,-122.3861202,9/6/2005,0,748,43,M,MIDGES TO GENUS,23785901
SampOD_6077_1,00006REM,23805-ORDEQ,44.51517038,-122.3720228,8/23/2000,0,375,38,M,,23785951
SampOD_6055_1,00005REM,23915-ORDEQ,44.46692651,-122.1471597,8/22/2000,0,536,44,M,,23785987
SampOD_6065_1,01086CSR,25360-ORDEQ,44.49947304,-122.7291497,7/30/2001,18.0952381,336,39,M,,23786101
SampOD_6148_1,06013CSR,33888-ORDEQ,44.60033073,-122.6886198,9/11/2006,8.57143,564,43,M,,23786191
SampOD_6204_1,00026REM,23922-ORDEQ,44.69727972,-122.5519944,8/29/2000,0,510,37,M,,23786279
SampOD_6175_1,03132CSR,29991-ORDEQ,44.62844759,-122.6528176,10/6/2003,6.086956522,553,51,M,,23786567
SampOD_6174_1,01085CSR,25359-ORDEQ,44.62334673,-122.577615,8/30/2001,7.619047619,1213,57,M,,23786667
SampOD_6108_1,02044EMAP,26950-ORDEQ,44.54930084,-122.0749377,7/31/2002,5.714285714,507,55,M,,23786861
SampOD_6102_1,01093CSR,25273-ORDEQ,44.54205067,-122.2195875,9/12/2001,8.571428571,197,36,M,,23786869
SampOD_6083_1,03086CSR,29865-ORDEQ,44.52069986,-122.1003201,9/4/2003,1.904761905,613,58,M,,23786921
SampOD_6049_1,03029CSR,29986-ORDEQ,44.45247674,-122.5979339,7/15/2003,6.086956522,605,57,M,,23787003
SampOD_6012_1,00070CSR,23850-ORDEQ,44.41375097,-122.8302291,8/2/2000,17.14285714,523,46,M,,23787063
SampOD_6035_1,03003EMAP,30425-ORDEQ,44.43981447,-122.2795297,7/8/2003,0,524,63,M,,23787091
SampOD_6037_1,03030CSR,29866-ORDEQ,44.4410825,-122.1230509,7/16/2003,1.176470588,605,48,M,,23787097
SampOD_5985_1,00050CSR,23848-ORDEQ,44.37837913,-122.58375,7/11/2000,29.33333333,650,44,M,,23787137
SampOD_6731_1,01225WSEt,25381-ORDEQ,45.33695533,-123.0549076,7/3/2001,47.61904762,525,37,M,,23791039
SampOD_6331_1,03102CSR,29870-ORDEQ,44.90068806,-123.5028298,9/15/2003,3.846153846,562,41,M,,23791133
SampOD_6755_1,06027CSR,33523-ORDEQ,45.3625554,-122.5926189,7/17/2006,54.28571,575,40,M,,23791237
SampOD_6727_1,04061CSR,31403-ORDEQ,45.32554311,-122.5082853,9/9/2004,76.19047619,488,28,M,,23791253
SampOD_6401_1,06053CSR,33488-ORDEQ,44.99041812,-123.0147807,8/2/2006,73.33333,508,26,M,,23792103
SampOD_6394_1,06025CSR,33525-ORDEQ,44.9761142,-123.0016294,8/3/2006,26.66667,605,19,M,,23792105
SampOD_6356_1,06042CSR,33512-ORDEQ,44.9203815,-123.0348308,8/8/2006,33,935,25,M,,23792275
SampOD_6341_1,02079CSR,26802-ORDEQ,44.90893471,-123.019974,8/19/2002,36.19047619,535,21,M,,23792283
SampOD_6313_1,06056CSR,33485-ORDEQ,44.87714558,-123.0854176,8/1/2006,42.85714,175,32,M,,23792615
SampOD_6574_1,06035CSRw,33508-ORDEQ,45.23123773,-123.2245947,8/9/2006,41.90476,643,33,M,,23796613
SampOD_6533_1,06001CSR,33885-ORDEQ,45.1682253,-123.1917219,9/20/2006,26,579,23,M,,23796633
SampOD_6428_1,03001EMAP,30407-ORDEQ,45.04592094,-123.4356359,6/23/2003,2.857142857,595,52,M,,23796773
SampOD_6407_1,07022OPR,28474-ORDEQ,44.99733224,-123.4185131,7/26/2007,2.72727,567,41,M,,23796777
SampOD_6391_1,03106CSR,29871-ORDEQ,44.97321832,-123.52483,9/16/2003,0,588,34,M,,23796789
SampOD_6537_1,03041CSR,23853-ORDEQ,45.17314087,-123.3517221,8/5/2003,36.19047619,564,37,M,,23796889
SampOD_6411_1,03039CSR,23854-ORDEQ,45.00055164,-123.5527553,8/4/2003,2.857142857,579,56,M,,23796913
SampOD_6447_1,06017CSR,33889-ORDEQ,45.06859723,-122.8395286,9/13/2006,0,227,21,M,,23800648
SampOD_6442_1,06007CSR,33886-ORDEQ,45.0636308,-122.8384425,9/14/2006,5.55556,204,20,M,,23800650
SampOD_6385_1,01040WSE,25385-ORDEQ,44.96585466,-122.7961065,8/2/2001,5.714285714,507,54,M,,23800674
SampOD_6412_1,06028CSR,33482-ORDEQ,45.00947309,-122.7914979,8/7/2006,5.71429,610,41,M,,23800692
SampOD_6521_1,02103CSR,26803-ORDEQ,45.14012111,-122.7806951,9/4/2002,29.52380952,484,20,M,,23800756
SampOD_6414_1,00061CSR,23861-ORDEQ,45.01207609,-122.593861,7/27/2000,0.952380952,518,40,M,,23800776
SampOD_6443_1,01115CSR,25780-ORDEQ,45.06382228,-122.4907656,7/3/2001,0.952380952,357,39,M,,23800862
SampOD_6380_1,02102CSR,26860-ORDEQ,44.96128958,-122.4100548,9/3/2002,0,530,36,M,,23800916
SampOD_6532_1,00064CSR,23862-ORDEQ,45.16762442,-122.6798199,8/1/2000,60.95238095,643,14,M,,23800978
SampOD_6393_1,01126CSR,25356-ORDEQ,44.97327886,-122.5075165,9/5/2001,11,624,51,M,,23800998
SampOD_6425_1,02136CSR,26861-ORDEQ,45.04069221,-122.446092,9/30/2002,0.952380952,504,44,M,,23801080
SampOD_6427_1,03113CSR,29987-ORDEQ,45.04308368,-122.4190855,9/18/2003,0,643,48,M,,23801550
SampOD_6361_1,03072CSR,29989-ORDEQ,44.92448679,-122.7915716,8/25/2003,69.52380952,576,27,M,,23801728
SampOD_6333_1,00058CSR,23860-ORDEQ,44.90141298,-122.7806686,7/24/2000,86.66666667,296,26,M,,23801764
SampOD_6317_1,00060CSR,23858-ORDEQ,44.88146056,-122.5950023,7/26/2000,0,531,47,M,,23801818
SampOD_7027_1,01114CSR,25779-ORDEQ,45.73457785,-123.0663796,8/13/2001,19.04761905,767,34,M,,23804996
SampOD_6872_1,02100REF,29034-ORDEQ,45.51486169,-123.2637158,9/3/2002,4.761904762,525,35,M,,23805120
SampOD_6899_1,03057CSR,29886-ORDEQ,45.54752904,-123.304672,8/19/2003,0.952380952,502,46,M,,23805122
SampOD_6989_1,02106REF,29028-ORDEQ,45.6675495,-123.2901035,9/5/2002,41.90476191,535,28,M,,23805196
SampOD_6847_1,06046CSR,33480-ORDEQ,45.48796548,-122.7413699,9/26/2006,43.80952,671,30,M,,23805290
SampOD_6845_1,06038CSR,33515-ORDEQ,45.4868325,-122.7233979,7/20/2006,20,609,15,M,,23805294
SampOD_7021_1,01111CSR,25776-ORDEQ,45.71280402,-123.1897469,8/15/2001,16.19047619,320,41,M,,23805382
SampOD_7020_1,01116CSR,25781-ORDEQ,45.71262643,-123.0605255,8/13/2001,8.571428571,822,50,M,,23805392
SampOD_7015_1,02089REF,29033-ORDEQ,45.69678626,-123.2390244,8/26/2002,7.619047619,503,58,M,,23805406
SampOD_6947_1,02062REF,29027-ORDEQ,45.59741,-123.26862,8/8/2002,40.95238095,608,44,M,,23805548
SampOD_6918_1,07006OPR,12215-ORDEQ,45.567306,-123.253833,7/3/2007,10.47619,580,58,M,,23805614
SampOD_6882_1,06055CSR,33502-ORDEQ,45.53260551,-122.8389548,7/19/2006,31.42857,507,13,M,,23805716
SampOD_6833_1,06036CSR,33499-ORDEQ,45.47148051,-122.8911225,8/3/2006,67.61905,567,24,M,,23805862
SampOD_6826_1,06039CSR,33478-ORDEQ,45.46114364,-122.7388815,7/13/2006,36.19048,604,25,M,,23805890
SampOD_6571_1,03051CSR,30361-ORDEQ,45.22935483,-122.3678466,8/13/2003,3.80952381,590,42,M,,23809036
SampOD_6564_1,01127CSR,25778-ORDEQ,45.22772151,-122.3680941,9/11/2001,5.714285714,806,48,M,,23809038
SampOD_6370_1,00013REM,23917-ORDEQ,44.94744781,-122.1938832,8/21/2000,0,569,48,M,,23809216
SampOD_6320_1,03062CSR,30624-ORDEQ,44.8884264,-122.1423685,8/20/2003,0,589,47,M,,23809232
SampOD_6367_1,00011REM,22946-ORDEQ,44.93055077,-122.0538859,8/22/2000,3.636363636,559,37,M,,23809250
SampOD_6322_1,04005CSR,31387-ORDEQ,44.88990732,-122.008474,7/8/2004,0.952380952,517,47,M,,23809282
SampOD_6515_1,03087CSR,29890-ORDEQ,45.1090393,-121.7589071,9/4/2003,29.52380952,566,35,M,,23809458
SampOD_6552_1,03118CSR,30339-ORDEQ,45.19648119,-121.9380373,9/24/2003,0.952380952,596,46,M,,23809510
SampOD_6737_1,06012CSR,33905-ORDEQ,45.34482173,-122.3555948,9/5/2006,4.7619,564,40,M,,23809520
SampOD_6578_1,03116CSR,30331-ORDEQ,45.24328691,-122.083652,9/23/2003,2.727272727,667,48,M,,23809532
SampOD_6352_1,03104CSR,30318-ORDEQ,44.91390609,-122.2060908,9/15/2003,3.636363636,656,59,M,,23809666
SampOD_6797_1,06044CSR,33494-ORDEQ,45.40945238,-122.2853284,7/19/2006,82.85714,551,25,M,,23809824
SampOD_6561_1,03050CSR,30367-ORDEQ,45.21723043,-122.2114375,8/12/2003,0,649,51,M,,23809970
SampOD_6546_1,03002EMAP,30405-ORDEQ,45.18971779,-122.1382747,6/25/2003,8.571428571,536,66,M,,23809996
SampOD_6319_1,04056CSR,31354-ORDEQ,44.88191461,-122.1696426,9/7/2004,0.952380952,691,50,M,,23810368
SampOD_6330_1,04039CSR,31484-ORDEQ,44.90039491,-121.7753289,8/11/2004,42,616,29,M,,23810388
SampOD_6700_1,03053CSR,30350-ORDEQ,45.28404846,-122.4350394,8/14/2003,11.42857143,629,37,M,,23810514
SampOD_6368_1,00012REM,23919-ORDEQ,44.93675923,-121.9016573,8/23/2000,0,536,47,M,,23810554
SampOD_6372_1,03108CSR,30352-ORDEQ,44.94752276,-121.9332339,9/17/2003,13.33333333,588,42,M,,23810558
SampOD_6647_1,04036CSR,31639-ORDEQ,45.26675391,-122.2440209,8/10/2004,0,543,47,M,,23810636
SampOD_7079_1,04052CSR,31405-ORDEQ,45.88992493,-122.9243713,8/24/2004,23.80952381,696,35,M,,23814928
SampOD_7059_1,06043CSR,33491-ORDEQ,45.8457968,-122.8313974,7/18/2006,31.42857,550,42,M,,23815138
SampOD_7014_1,03011CSR,30328-ORDEQ,45.6951685,-122.8855419,6/30/2003,55.45454546,773,35,M,,23815310
SampOD_6915_1,03021CSR,30627-ORDEQ,45.56026192,-122.7572518,7/9/2003,4.761904762,550,32,M,,23815418
SampOD_6828_1,04049CSR,31367-ORDEQ,45.46267722,-122.5283978,8/19/2004,65,496,19,M,,23815466
SampOD_6809_1,02083CSR,26814-ORDEQ,45.43172253,-122.6730217,8/19/2002,39,823,21,M,,23815488
SampOD_6041_1,02045EMAP,26921-ORDEQ,44.44320646,-119.8139702,7/31/2002,2.5,485,53,M,,23821871
SampOD_5953_1,03013EMAP,26936-ORDEQ,44.34524691,-119.6512194,7/30/2003,3.80952381,641,63,M,,23821971
SampOD_5805_1,03012EMAP,30418-ORDEQ,44.1609966,-119.5401379,7/29/2003,26.66666667,556,57,M,,23822033
SampOD_5762_1,01012JDE,25408-ORDEQ,44.097346,-119.5174036,7/24/2001,83.80952381,651,46,M,,23822055
SampOD_5718_1,02041EMAP,26891-ORDEQ,44.01521091,-119.3381222,7/30/2002,9.523809524,527,47,M,,23822113
SampOD_5846_1,01024JDE,25433-ORDEQ,44.19978382,-119.3513675,7/24/2001,20.95238095,508,52,M,,23822229
SampOD_5849_1,00016JDE,24431-ORDEQ,44.20759794,-119.28908,8/14/2000,56.19047619,566,46,M,,23822239
SampOD_5879_1,02025EMAP,26915-ORDEQ,44.25839309,-119.39838,7/17/2002,17.14285714,462,42,M,,23822277
SampOD_5912_1,03006BPA,30397-ORDEQ,44.2765674,-119.4169237,7/23/2003,4,520,45,M,,23822289
SampOD_5895_1,03009EMAP,30429-ORDEQ,44.2668571,-119.2195004,7/21/2003,62.85714286,544,52,M,,23822311
SampOD_5925_1,01006JDE,25401-ORDEQ,44.30678336,-119.1756408,7/18/2001,14.85148515,598,54,M,,23822433
SampOD_5877_1,03014EMAP,30421-ORDEQ,44.25676539,-118.7312067,7/30/2003,8.571428571,920,73,M,,23822531
SampOD_5919_1,03011BPA,30390-ORDEQ,44.28311314,-118.8599292,7/29/2003,9,521,46,M,,23822537
SampOD_5923_1,03014BPA,30392-ORDEQ,44.30067471,-118.6904218,7/30/2003,6,529,39,M,,23822645
SampOD_6014_1,00085REF,24052-ORDEQ,44.41644623,-118.5406638,8/16/2000,19.04761905,662,50,M,,23822701
SampOD_6016_1,03015BPA,30391-ORDEQ,44.42151134,-118.5119787,7/31/2003,15,622,44,M,,23822703
SampOD_6030_1,00019JDE,24439-ORDEQ,44.43239006,-118.5137272,8/17/2000,11.82795699,503,45,M,,23822709
SampOD_5962_1,03010EMAP,30417-ORDEQ,44.3502171,-119.5432046,7/22/2003,54.73684211,523,54,M,,23823023
SampOD_6095_1,05002HAB,32547-ORDEQ,44.5360666,-118.9015192,7/12/2005,7.61905,615,45,M,,23823557
SampOD_5983_1,01009JDE,25404-ORDEQ,44.3748035,-119.2591638,7/19/2001,6.315789474,526,54,M,,23824095
SampOD_6005_1,01013JDE,25410-ORDEQ,44.398385,-118.6765727,7/18/2001,3.80952381,564,63,M,,23824151
SampOD_5982_1,03020BPA,30396-ORDEQ,44.37477823,-118.4465628,8/27/2003,18,496,52,M,,23824243
SampOD_5976_1,03021BPA,30395-ORDEQ,44.37113779,-118.4354837,8/28/2003,9,504,49,M,,23824249
SampOD_5965_1,02021EMAP,26886-ORDEQ,44.35125601,-119.4124279,7/16/2002,16.19047619,514,43,M,,23824289
SampOD_5937_1,00020JDE,24426-ORDEQ,44.33312788,-118.6426763,8/15/2000,10.98901099,496,48,M,,23824341
SampOD_5732_1,00017JDE,24445-ORDEQ,44.0474048,-119.2538495,8/15/2000,12.74509804,496,45,M,,23824867
SampOD_6172_1,02112EMAP,26943-ORDEQ,44.62315483,-119.6372204,9/10/2002,24.76190476,923,56,M,,23824881
SampOD_6060_1,00009JDE,24424-ORDEQ,44.47652618,-120.1329905,8/7/2000,3,515,48,M,,23824915
SampOD_5977_1,00079REF,24041-ORDEQ,44.37131779,-119.7033602,8/9/2000,18.0952381,526,31,M,,23824949
SampOD_5913_1,02042EMAP,26899-ORDEQ,44.2773429,-119.5931024,7/31/2002,8.571428571,504,49,M,,23824975
SampOD_7127_1,04016CSR,31386-ORDEQ,45.98548855,-123.7787142,7/21/2004,7.407407407,582,37,M,,23832787
SampOD_7139_1,04064CSR,31384-ORDEQ,46.03223298,-123.6420651,9/21/2004,7.826086957,522,42,M,,23832865
SampOD_7151_1,04043CSR,31400-ORDEQ,46.16763463,-123.5924142,8/16/2004,18.0952381,696,32,M,,23832931
SampOD_7153_1,04002CSR,31409-ORDEQ,46.17935256,-123.5287472,6/30/2004,44.76190476,497,34,M,,23832963
SampWA_5558_1,WAM06600-007017-DCE-2014-0806-09:11,WAM06600-007017,46.346744,-123.605278,8/6/2014,8.658008658,444,35,M,,23833019
SampWA_5301_1,WAM06600-002125-DCE-2014-0810-08:13,WAM06600-002125,46.416088,-123.551568,8/10/2014,0,502,53,M,,23833079
SampOD_7142_1,04065CSR,30621-ORDEQ,46.0577306,-123.5371363,9/22/2004,6.666666667,1051,54,M,,23833101
SampWA_5146_1,WAM06600-000861-DCE-2010-0822-11:30,WAM06600-000861,46.46668,-123.421691,8/22/2010,0.865800866,532,57,M,,23833149
SampWA_5407_1,WAM06600-003721-DCE-2010-0831-11:00,WAM06600-003721,46.28393,-123.558323,8/31/2010,1.298701299,571,54,M,,23833429
SampOD_7150_1,03100CSR,30327-ORDEQ,46.1484888,-123.524156,9/11/2003,0,247,42,M,,23833589
SampOD_7147_1,03093CSR,30622-ORDEQ,46.1123431,-123.4723088,9/9/2003,2.5,576,52,M,,23833663
SampOD_7137_1,03117CSR,30342-ORDEQ,46.02603567,-123.8420813,9/23/2003,3.47826087,667,54,M,,23833719
SampOD_7140_1,03097CSR,30321-ORDEQ,46.03907411,-123.6606911,9/10/2003,11.42857143,650,48,M,,23833733
SampOD_7123_1,04055CSR,31368-ORDEQ,45.97803978,-123.7796764,8/25/2004,2.857142857,509,46,M,,23833763
SampWA_5626_1,WAM06600-009535-DCE-2014-0816-07:51,WAM06600-009535,47.970168,-124.326048,8/16/2014,0,558,61,M,,23838612
SampWA_5453_1,WAM06600-004372-DCE-2014-0818-08:35,WAM06600-004372,48.07079,-124.414495,8/18/2014,1.298701299,573,61,M,,23838764
SampWA_5311_1,WAM06600-002308-DCE-2010-0801-11:05,WAM06600-002308,48.0122,-124.553961,8/1/2010,7.359307359,516,56,M,,23838774
SampWA_5980_1,BIO06600-COAL01-DCE-2011-0706-09:51,BIO06600-COAL01,47.97025,-124.58839,7/6/2011,7.359307359,538,72,M,,23838926
SampWA_6083_1,BIO06600-HYAS01-DCE-2011-0705-14:00,BIO06600-HYAS01,47.96215,-124.25596,7/5/2011,0,535,58,M,,23838952
SampWA_5208_1,WAM06600-001412-DCE-2010-0731-10:30,WAM06600-001412,48.050203,-124.579472,7/31/2010,21.21212121,548,59,M,,23839188
SampWA_5005_1,WAM06600-000047-DCE-2010-0727-10:00,WAM06600-000047,47.934658,-124.406066,7/27/2010,0.432900433,533,57,M,,23839366
SampWA_5419_1,ERR06600-003791-DCE-2014-0825-10:15,ERR06600-003791,47.877427,-124.549858,8/25/2014,46.75324675,347,42,M,,23839486
SampWA_5055_1,ERR06600-000379-DCE-2010-0830-15:30,ERR06600-000379,47.8158,-124.40184,8/30/2010,2.272727273,552,59,M,,23839618
SampWA_6304_1,SEN06600-TWIN02-DCE-2014-0708-10:17,SEN06600-TWIN02,47.83303,-123.9935,7/8/2014,2.597402597,643,68,M,,23839652
SampWA_5133_1,WAM06600-000787-DCE-2014-0813-07:44,WAM06600-000787,47.357297,-123.960819,8/13/2014,5.627705628,624,69,M,,23844673
SampWA_5970_1,BIO06600-CHRI01-DCE-2014-0910-11:22,BIO06600-CHRI01,47.6567,-124.22219,9/10/2014,1.298701299,542,59,M,,23845243
SampWA_5185_1,WAM06600-001255-DCE-2010-0830-13:10,WAM06600-001255,47.619722,-124.353291,8/30/2010,1.826484018,390,51,M,,23845531
SampWA_5567_1,WAM06600-007350-DCE-2014-0701-12:34,WAM06600-007350,46.871065,-123.329222,7/1/2014,27.70562771,295,44,M,,23850191
SampWA_5459_1,WAM06600-004546-DCE-2010-0824-12:30,WAM06600-004546,46.586455,-123.289232,8/24/2010,0,498,49,M,,23850493
SampWA_5562_1,WAM06600-007101-DCE-2014-0704-07:46,WAM06600-007101,46.550138,-123.135308,7/4/2014,35.4978355,529,53,M,,23850583
SampWA_5497_1,WAM06600-005373-DCE-2014-0708-10:43,WAM06600-005373,46.568989,-122.72856,7/8/2014,1.731601732,573,57,M,,23850679
SampWA_5472_1,WAM06600-004802-DCE-2014-0709-09:39,WAM06600-004802,46.608514,-122.830522,7/9/2014,13.41991342,540,57,M,,23850709
SampWA_5418_1,WAM06600-003782-DCE-2014-0718-10:22,WAM06600-003782,46.76698,-122.586179,7/18/2014,1.298701299,549,66,M,,23850777
SampWA_5369_1,WAM06600-003290-DCE-2014-0708-08:51,WAM06600-003290,46.986195,-123.088954,7/8/2014,23.80952381,291,54,M,,23850857
SampWA_5170_1,WAM06600-001162-DCE-2010-0828-10:00,WAM06600-001162,46.904541,-123.261662,8/28/2010,16.45021645,510,61,M,,23850883
SampWA_5306_1,WAM06600-002266-DCE-2014-0702-08:41,WAM06600-002266,46.980079,-123.250084,7/2/2014,1.298701299,559,66,M,,23850901
SampWA_5464_1,WAM06600-004658-DCE-2014-0706-10:17,WAM06600-004658,46.678876,-123.272187,7/6/2014,24.24242424,484,64,M,,23850937
SampWA_5223_1,WAM06600-001478-DCE-2014-0725-19:33,WAM06600-001478,46.747492,-123.316573,7/25/2014,4.761904762,492,63,M,,23851015
SampWA_5427_1,WAM06600-004042-DCE-2014-0818-15:31,WAM06600-004042,46.945799,-123.171761,8/18/2014,1.298701299,173,36,M,,23851097
SampWA_5077_1,WAM06600-000450-DCE-2014-0709-07:35,WAM06600-000450,46.598715,-123.336971,7/9/2014,16.45021645,542,73,M,,23851811
SampWA_5349_1,WAM06600-003005-DCE-2010-0704-10:13,WAM06600-003005,46.544881,-123.161098,7/4/2010,78.35497835,165,36,M,,23851963
SampWA_5317_1,WAM06600-002349-DCE-2014-0705-07:22,WAM06600-002349,46.49006,-123.081304,7/5/2014,92.64069264,557,35,M,,23852049
SampWA_5518_1,WAM06600-005758-DCE-2010-0827-09:20,WAM06600-005758,47.280525,-123.481015,8/27/2010,2.164502165,590,56,M,,23856795
SampWA_5249_1,WAM06600-001662-DCE-2014-0726-08:34,WAM06600-001662,47.278099,-123.522859,7/26/2014,4.329004329,525,53,M,,23856829
SampWA_5520_1,WAM06600-005818-DCE-2014-0724-11:58,WAM06600-005818,47.077873,-123.777151,7/24/2014,16.01731602,541,55,M,,23856987
SampWA_6337_1,BIO06600-WISH01-DCE-2019-0807-09:35,BIO06600-WISH01,47.150935,-123.754883,8/7/2019,15.15151515,534,67,M,,23856993
SampWA_5014_1,WAM06600-000142-DCE-2014-0713-09:52,WAM06600-000142,47.122171,-123.626123,7/13/2014,4.329004329,488,63,M,,23857023
SampWA_6198_1,BIO06600-SCHA01-DCE-2014-0701-10:29,BIO06600-SCHA01,47.22396,-123.6134,7/1/2014,0,544,67,M,,23857127
SampWA_5096_1,WAM06600-000510-DCE-2010-0829-10:45,WAM06600-000510,47.296639,-123.61081,8/29/2010,8.407079646,535,63,M,,23857287
SampWA_5426_1,WAM06600-003998-DCE-2014-0727-08:45,WAM06600-003998,47.206894,-123.366904,7/27/2014,15.15151515,278,36,M,,23857397
SampWA_5283_1,WAM06600-001978-DCE-2014-0728-10:02,WAM06600-001978,47.096763,-123.299755,7/28/2014,10.38961039,248,36,M,,23857513
SampWA_5240_1,WAM06600-001626-DCE-2010-0901-10:45,WAM06600-001626,46.955476,-123.408156,9/1/2010,80.95238095,524,42,M,,23857739
SampWA_6005_1,BIO06600-DAVI01-DCE-2014-0630-11:57,BIO06600-DAVI01,47.07544,-123.94098,6/30/2014,1.298701299,540,68,M,,23861209
SampWA_5160_1,WAM06600-001014-DCE-2010-0809-10:40,WAM06600-001014,46.872142,-123.845587,8/9/2010,22.51082251,524,62,M,,23861345
SampWA_5924_1,BIO06600-BEAR01-DCE-2016-0707-09:14,BIO06600-BEAR01,46.32931,-123.90847,7/7/2016,6.060606061,596,62,M,,23864308
SampWA_5360_1,WAM06600-003122-DCE-2010-0810-09:45,WAM06600-003122,46.677309,-123.589121,8/10/2010,41.36363636,408,59,M,,23864714
SampWA_5109_1,WAM06600-000573-DCE-2010-0807-10:15,WAM06600-000573,46.517363,-123.422683,8/7/2010,2.597402597,533,65,M,,23865790
SampWA_5118_1,ERR06600-000605-DCE-2010-0803-11:25,ERR06600-000605,46.45367,-123.73944,8/3/2010,10.82251082,544,48,M,,23865862
SampWA_5241_1,WAM06600-001629-DCE-2014-0822-07:47,WAM06600-001629,46.460223,-123.633232,8/22/2014,54.54545455,542,64,M,,23865874
SampWA_5609_1,WAM06600-008797-DCE-2014-0822-07:46,WAM06600-008797,46.443428,-123.663681,8/22/2014,0,592,61,M,,23865898
SampWA_5089_1,WAM06600-000461-DCE-2014-0821-09:05,WAM06600-000461,46.429612,-123.713878,8/21/2014,8.658008658,548,70,M,,23865912
SampWA_6036_1,SEN06600-ELLS01-DCE-2013-0912-13:00,SEN06600-ELLS01,46.3928,-123.88622,9/12/2013,5.194805195,525,60,M,,23865966
SampOD_7088_1,02066CSR,21807-ORDEQ,45.91204316,-123.8836482,8/12/2002,3.883495146,552,31,M,,23871165
SampOD_7081_1,00002CSR,23815-ORDEQ,45.8982526,-123.8471797,6/27/2000,6.862745098,510,40,M,,23871209
SampOD_7069_1,03002CSR,29941-ORDEQ,45.8794326,-123.2438727,6/23/2003,16.34615385,684,44,M,,23872089
SampOD_7073_1,00002WSE,24413-ORDEQ,45.88234606,-123.2979832,6/28/2000,20.95238095,498,45,M,,23872091
SampOD_7028_1,02109CSR,21813-ORDEQ,45.73746053,-123.2847359,9/9/2002,8.571428571,490,35,M,,23872153
SampOD_7048_1,00019CSR,23818-ORDEQ,45.798425,-123.1929529,7/5/2000,53.7037037,585,46,M,,23872179
SampOD_7107_1,01012CSR,25323-ORDEQ,45.94779406,-123.1007037,8/16/2001,5.714285714,226,42,M,,23872219
SampOD_7135_1,03133CSR,29940-ORDEQ,46.02075627,-123.3232919,10/7/2003,20.95238095,603,36,M,,23872327
SampOD_7132_1,03089CSR,29938-ORDEQ,46.0181498,-123.4735049,9/4/2003,8.571428571,586,36,M,,23872461
SampOD_7060_1,01033WSE,25377-ORDEQ,45.85942805,-123.6192968,7/2/2001,25.2631579,513,53,M,,23872579
SampOD_7058_1,03007CSR,29933-ORDEQ,45.8446892,-123.5557839,6/24/2003,11.42857143,637,47,M,,23872617
SampOD_7011_1,01041WSE,25386-ORDEQ,45.6902163,-123.7172686,9/6/2001,29.16666667,491,58,M,,23872841
SampOD_7108_1,03010CSR,29937-ORDEQ,45.96013922,-123.5328855,6/25/2003,13.33333333,673,42,M,,23872909
SampOD_6701_1,02092CSR,21806-ORDEQ,45.28478173,-123.8237461,8/27/2002,4.761904762,508,36,M,,23875741
SampOD_6745_1,05015CSR,21805-ORDEQ,45.351602,-123.8314737,9/8/2005,65.71429,572,32,M,MIDGES TO GENUS,23875811
SampOD_6907_1,02077CSR,21812-ORDEQ,45.55328672,-123.4898085,8/15/2002,0,588,30,M,,23875961
SampOD_6974_1,01010CSR,13204-ORDEQ,45.62124728,-123.7070063,9/5/2001,0,255,40,M,,23876051
SampOD_6981_1,00041CSR,23817-ORDEQ,45.62793774,-123.8171572,7/17/2000,0,502,44,M,,23876093
SampOD_6836_1,03082CSR,23819-ORDEQ,45.47447079,-123.487825,9/2/2003,1.428571429,627,48,M,,23876147
SampOD_6709_1,00020CSR,23813-ORDEQ,45.2995094,-123.5581793,7/6/2000,6.153846154,528,29,M,,23876159
SampOD_6896_1,03063CSR,23816-ORDEQ,45.54571516,-123.7547119,8/20/2003,0.952380952,641,37,M,,23876201
SampOD_6576_1,07034OPR,34468-ORDEQ,45.23585978,-123.6912087,9/24/2007,0,560,49,M,,23876239
SampOD_6586_1,05002CSR,13195-ORDEQ,45.24603998,-123.5224603,7/6/2005,0.95238,551,51,M,2005 MIDGES TO GENUS,23876267
SampOD_6942_1,07011OPR,13223-ORDEQ,45.59460226,-123.7433169,8/30/2007,1.90476,544,41,M,,23876365
SampOD_6928_1,05001CSR,21811-ORDEQ,45.58497307,-123.5160454,6/30/2005,17.3913,673,51,M,MIDGES TO GENUS,23876409
SampOD_6852_1,07007OPR,12278-ORDEQ,45.49436399,-123.5881386,7/24/2007,0.95238,610,46,M,,23876519
